customer_id,customer_name,email,city,state,age,gender,signup_date,last_purchase_date,preferred_category,total_orders,avg_order_value,lifetime_value,days_since_last_purchase,email_open_rate,click_rate,campaign_type,discount_offered,device_type,marketing_channel,customer_segment,cart_value,previous_returns,purchased
100697,Meera,meera100697@yahoo.com,Kolkata,Delhi,36.0,Female,2024-07-04,13/07/2026,Home,6,1608.49,12851.7,-138,,,Festive Sale,10,Mobile,Email,Premium,830.96,0,1
100698,Kabir,kabir100698@rediffmail.com,Mumbai,Uttar Pradesh,26.0,Female,2024-03-11,23/08/2025,Grocery,2,1928.29,5100.25,212,0.273,0.027,Festive Sale,30,Mobile,Email,Premium,360.21,0,0
100699,Aarav,aarav100699@hotmail.com,Chennai,Maharashtra,43.0,Male,2022-06-17,27/09/2024,Fashion,5,2837.98,12691.96,592,0.253,0.057,Discount,0,Mobile,SMS,VIP,1645.21,1,1
100700,Riya,riya100700@rediffmail.com,Kolkata,Rajasthan,30.0,Male,2024-09-21,12/11/2025,Beauty,6,2791.1,18527.8,227,0.052,0.025,Loyalty,10,Mobile,SMS,VIP,491.67,1,1
100701,Ananya,ananya100701@yahoo.com,Mumbai,Maharashtra,28.0,Female,2024-04-09,12/12/2024,Beauty,2,1168.7,3709.33,551,0.312,0.066,Welcome,20,Mobile,WhatsApp,New,639.1,0,0
100702,Riya,riya100702@hotmail.com,Ahmedabad,Delhi,26.0,Male,2024-09-22,18/04/2025,,2,582.07,1918.56,420,0.149,0.02,Winback,20,Desktop,Email,Returning,864.89,1,0
100703,Neha,neha100703@gmail.com,Jaipur,West Bengal,37.0,Female,2024-09-13,16/04/2025,Toys,2,492.32,1649.01,412,0.285,0.056,Cart Recovery,40,Mobile,Email,Premium,814.29,0,0
100704,Priya,priya100704@hotmail.com,Delhi,Gujarat,21.0,Male,2024-02-26,07/02/2026,Home,2,1758.03,5007.78,6,0.148,0.049,Welcome,50,Mobile,Email,Dormant,1443.59,0,0
100705,Ananya,ananya100705@company.com,Bengaluru,Rajasthan,33.0,,2023-03-03,13/05/2024,Beauty,5,1283.53,5351.99,772,,0.02,Loyalty,15,Mobile,WhatsApp,Premium,1375.16,0,0
100706,Riya,riya100706@rediffmail.com,Jaipur,Delhi,33.0,Male,2025-05-29,06/07/2027,Fashion,8,3494.71,34574.06,-384,0.332,0.041,Loyalty,5,Desktop,SMS,Returning,681.21,0,1
100707,Ananya,ananya100707@hotmail.com,Bengaluru,Tamil Nadu,29.0,Male,2024-10-12,21/06/2026,Beauty,4,2596.19,10580.75,-141,0.33,1.8,Discount,15,Mobile,Email,Returning,1035.96,1,1
100708,Rahul,rahul100708@company.com,Ahmedabad,Karnataka,36.0,Female,2024-10-30,05/09/2025,Electronics,6,572.45,5492.67,198,0.115,0.011,Cart Recovery,0,Tablet,Email,VIP,286.79,0,1
100709,Priya,priya100709@yahoo.com,Pune,Tamil Nadu,29.0,Female,2025-02-17,10/04/2027,Electronics,5,1601.73,6712.09,-391,0.077,0.004,Discount,15,Mobile,Email,VIP,1939.58,1,1
100710,Ananya,ananya100710@hotmail.com,Chennai,Maharashtra,37.0,Female,2025-06-24,11/07/2026,Books,5,,3975.49,-21,0.236,0.061,Welcome,10,Desktop,Push,New,321.2,0,0
100711,Isha,isha100711@company.com,Delhi,Tamil Nadu,29.0,Male,2025-10-15,12/07/2026,Sports,5,1803.89,9539.04,-69,0.037,0.016,Discount,30,,Email,Dormant,883.11,1,1
100712,Aditya,aditya100712@yahoo.com,Pune,Uttar Pradesh,27.0,Female,2025-05-29,26/09/2025,Electronics,8,2661.46,30463.55,112,0.41,0.044,Festive Sale,30,Mobile,Email,Budget,1789.21,0,1
100713,Aditya,aditya100713@gmail.com,Lucknow,Telangana,37.0,Female,2024-02-12,24/03/2025,Fashion,2,495.98,1629.37,350,0.04,0.011,Festive Sale,30,Mobile,Email,Premium,963.92,1,0
100714,Isha,isha100714@yahoo.com,Kolkata,Gujarat,42.0,Female,2024-12-17,18/08/2025,Grocery,4,1918.52,8820.26,254,0.114,0.015,Welcome,25,Mobile,Email,VIP,4126.48,0,1
100715,Meera,meera100715@yahoo.com,Hyderabad,Gujarat,63.0,Male,2025-02-25,01/05/2025,Beauty,6,5376.64,35727.1,313,0.276,0.009,New Arrival,20,Mobile,WhatsApp,Dormant,735.22,2,1
100716,Vivaan,vivaan100716@rediffmail.com,Ahmedabad,Delhi,31.0,Female,2023-12-18,01/08/2024,Fashion,6,1163.82,10505.35,559,0.072,0.002,Loyalty,25,Mobile,Push,Dormant,1775.18,1,0
100717,Meera,meera100717@company.com,Pune,Delhi,,Female,2022-03-27,24/08/2024,Electronics,3,1838.41,8870.63,604,0.417,0.017,Welcome,10,Mobile,Email,Dormant,902.13,0,0
100718,Aarav,aarav100718@hotmail.com,Pune,Karnataka,30.0,Male,2022-04-14,28/08/2022,Electronics,1,1033.66,908.42,1262,0.565,0.128,New Arrival,20,Mobile,SMS,Budget,450.04,0,0
100719,Aarav,aarav100719@rediffmail.com,Hyderabad,Karnataka,42.0,Male,2022-05-23,02/12/2022,Toys,6,1141.9,11561.76,1175,0.277,0.05,Winback,30,Mobile,Email,Dormant,1305.98,1,0
100720,Ananya,ananya100720@outlook.com,Ahmedabad,Uttar Pradesh,47.0,Female,2022-07-24,28/06/2024,Sports,7,,10981.71,557,0.342,0.1,Discount,20,Tablet,Email,Returning,1131.04,1,1
100721,Riya,riya100721@yahoo.com,Hyderabad,Telangana,35.0,Male,2023-10-03,21/07/2025,Grocery,4,1261.31,8550.78,238,0.41,0.025,Cart Recovery,5,Tablet,Email,Budget,595.87,0,1
100722,Riya,riya100722@outlook.com,Kolkata,Karnataka,41.0,Female,2024-11-27,14/09/2026,Sports,2,1035.97,1681.27,-240,0.15,0.023,Welcome,10,Desktop,Email,Budget,373.57,0,1
100723,Aditya,aditya100723@rediffmail.com,Bengaluru,Telangana,38.0,Male,2025-10-18,18/02/2027,Electronics,5,2208.83,17691.42,-309,0.279,0.038,Festive Sale,20,Mobile,Email,VIP,489.67,0,1
100724,Arjun,arjun100724@company.com,Hyderabad,Maharashtra,34.0,Male,2025-08-25,31/03/2027,Fashion,2,547.93,974.04,-388,0.146,0.036,Loyalty,20,Desktop,Email,New,862.86,1,0
100725,Meera,meera100725@rediffmail.com,Delhi,Karnataka,30.0,Female,2024-12-11,29/11/2025,Beauty,2,3619.97,10860.04,176,0.056,0.007,Festive Sale,15,Mobile,Email,VIP,1142.49,0,0
100726,Rahul,rahul100726@company.com,Bengaluru,Tamil Nadu,30.0,Male,2022-01-01,05/12/2023,Grocery,4,1273.93,4077.9,937,0.217,0.06,Discount,30,Mobile,Email,Dormant,195.75,2,0
100727,Priya,priya100727@company.com,Chennai,Uttar Pradesh,21.0,Male,2022-01-11,20/07/2023,Grocery,2,1962.01,3620.74,995,0.248,0.074,Discount,5,Mobile,Email,New,1256.97,0,0
100728,Neha,neha100728@gmail.com,Pune,Delhi,44.0,Female,2024-01-17,21/06/2024,Books,5,976.06,4611.2,648,0.137,0.016,Cart Recovery,15,Mobile,Push,Returning,1305.5,0,0
100729,Kabir,kabir100729@yahoo.com,Kolkata,Uttar Pradesh,,Male,2025-05-22,09/09/2026,Beauty,5,1851.31,12463.55,-90,0.133,,Loyalty,5,Mobile,SMS,Budget,1007.04,0,1
100730,Riya,riya100730@rediffmail.com,Jaipur,Gujarat,20.0,Female,2024-08-13,28/08/2024,Toys,3,3043.14,13005.33,571,0.228,0.02,Discount,10,Mobile,SMS,New,835.52,0,1
100731,Priya,priya100731@company.com,Mumbai,Karnataka,44.0,Female,2024-01-25,11/04/2024,Fashion,7,4303.13,26538.35,744,0.28,0.092,Discount,15,Desktop,Push,Premium,1319.83,1,1
100732,Kabir,kabir100732@rediffmail.com,Bengaluru,Telangana,34.0,Female,2023-06-02,23/07/2023,,4,2688.46,12531.48,912,0.187,0.007,Cart Recovery,5,Mobile,SMS,Premium,433.22,1,0
100733,Priya,priya100733@rediffmail.com,Delhi,Karnataka,28.0,Male,2024-10-28,25/03/2026,Sports,4,1900.27,10881.68,-4,0.29,0.079,New Arrival,5,Mobile,Email,Premium,2507.39,1,1
100734,Ananya,ananya100734@company.com,Kolkata,Tamil Nadu,35.0,Female,2022-01-05,23/05/2023,Books,4,1843.55,11935.82,1009,0.466,0.13,Winback,5,,Email,VIP,2642.44,1,1
100735,Kabir,kabir100735@hotmail.com,Bengaluru,Delhi,26.0,Male,2025-10-17,30/10/2027,Beauty,5,888.48,4311.76,-489,0.101,0.035,Welcome,20,Mobile,Email,New,4593.26,0,0
100736,Neha,neha100736@outlook.com,Jaipur,Delhi,36.0,Female,2023-11-25,24/01/2024,Beauty,5,553.92,3274.42,760,0.414,0.039,Discount,5,Mobile,Push,Dormant,1550.9,1,0
100737,Priya,priya100737@yahoo.com,Jaipur,Telangana,31.0,Male,2022-04-22,31/08/2022,Toys,3,1088.53,3282.64,1267,0.17,0.048,Loyalty,40,Mobile,Email,Budget,582.31,0,0
100738,Isha,isha100738@yahoo.com,Bengaluru,Rajasthan,31.0,Female,2024-09-30,16/10/2025,Toys,6,2054.98,10273.34,80,0.397,,Loyalty,15,Tablet,WhatsApp,Dormant,1250.42,1,0
100739,Neha,neha100739@hotmail.com,Lucknow,Delhi,46.0,Male,2022-09-30,15/04/2024,Fashion,3,2123.83,7711.98,643,0.362,0.072,Loyalty,15,Mobile,Email,Returning,3385.33,0,0
100740,Kabir,kabir100740@gmail.com,Hyderabad,West Bengal,17.0,Male,2023-02-26,14/05/2025,Sports,5,312.3,1839.05,267,0.227,,Cart Recovery,40,Mobile,Email,New,1435.97,1,0
100741,Neha,neha100741@hotmail.com,Delhi,Rajasthan,28.0,Female,2022-09-22,13/08/2024,Books,4,651.33,4010.72,622,0.174,0.043,Winback,30,Mobile,Email,Premium,1573.99,0,0
100742,Priya,priya100742@gmail.com,Lucknow,Delhi,14.0,Male,2022-07-31,24/01/2024,Beauty,2,1224.76,3922.8,742,0.246,0.022,Festive Sale,5,Mobile,WhatsApp,VIP,791.79,1,0
100743,Vivaan,vivaan100743@gmail.com,Mumbai,Telangana,35.0,Female,2025-01-06,19/02/2026,Toys,3,958.92,3216.35,-20,0.301,0.072,Loyalty,0,Mobile,Email,Dormant,1790.45,1,0
100744,Priya,priya100744@hotmail.com,Ahmedabad,Rajasthan,29.0,Female,2024-02-21,24/07/2024,Toys,7,835.13,8403.25,643,0.269,0.03,Welcome,25,Mobile,Email,New,535.56,1,0
100745,Priya,priya100745@yahoo.com,,Telangana,27.0,Female,2023-10-28,21/07/2025,Toys,8,2425.38,25614.17,226,0.318,0.082,New Arrival,5,Mobile,Push,Returning,945.64,0,1
100746,Ananya,ananya100746@outlook.com,Chennai,Karnataka,37.0,Male,2025-05-29,18/07/2025,Books,7,1319.46,13790.11,248,0.104,0.019,Welcome,30,Mobile,Email,Dormant,719.99,2,0
100747,Meera,meera100747@yahoo.com,Bengaluru,Telangana,40.0,Female,2023-01-04,08/04/2023,Sports,2,2396.03,4464.7,1147,0.117,0.03,Discount,0,Mobile,WhatsApp,VIP,1707.89,0,0
100748,Isha,isha100748@yahoo.com,Delhi,Karnataka,46.0,M,2024-08-15,03/07/2026,Electronics,8,497.7,6098.58,-4,0.519,0.057,Discount,25,Mobile,WhatsApp,New,758.44,0,1
100749,Rahul,rahul100749@yahoo.com,Bengaluru,Tamil Nadu,63.0,Male,2022-12-13,18/05/2024,Grocery,6,1315.72,10597.68,661,,0.06,Festive Sale,5,Mobile,Email,Returning,420.25,1,1
100750,Riya,riya100750@hotmail.com,Mumbai,Karnataka,28.0,Female,2022-01-25,02/07/2023,Books,3,973.31,4352.78,1038,0.402,0.015,Cart Recovery,5,Mobile,Email,Premium,1232.48,0,0
100751,Aarav,aarav100751@hotmail.com,Bengaluru,Tamil Nadu,27.0,Male,2024-09-02,22/08/2025,Home,3,1571.71,5554.41,300,0.479,0.012,Welcome,30,Mobile,SMS,Returning,1041.35,0,0
100752,Meera,meera100752@hotmail.com,Bengaluru,Delhi,34.0,Female,2025-10-09,22/11/2025,Fashion,4,321.08,1036.98,93,0.518,0.051,Discount,0,Mobile,Email,Dormant,647.72,0,0
100753,Aarav,aarav100753@yahoo.com,Delhi,Rajasthan,35.0,Female,2023-02-21,02/05/2025,Books,4,4563.95,29687.03,330,0.214,0.031,New Arrival,15,Mobile,Email,Premium,1065.23,0,1
100754,Ananya,ananya100754@outlook.com,Pune,Delhi,51.0,Other,2023-05-30,20/12/2023,electronics,1,1133.3,1649.66,900,0.132,0.023,Discount,5,Desktop,Email,Dormant,711.74,1,0
100755,Isha,isha100755@gmail.com,Delhi,West Bengal,39.0,Female,2022-08-03,02/08/2024,Books,3,1824.24,7780.45,572,0.297,0.045,Discount,25,Mobile,Email,VIP,1052.69,1,1
100756,Priya,priya100756@rediffmail.com,Hyderabad,Gujarat,25.0,Male,2025-02-09,29/05/2027,,3,2577.21,9478.56,-435,0.203,0.038,Festive Sale,25,Mobile,Email,New,445.8,1,0
100757,Aditya,aditya100757@gmail.com,Lucknow,Gujarat,24.0,Female,2024-08-11,15/10/2025,Electronics,2,3097.26,5200.13,246,0.101,0.027,Welcome,5,Mobile,Email,Premium,1980.73,0,0
100758,Riya,riya100758@gmail.com,Ahmedabad,Telangana,41.0,Female,2024-07-02,14/03/2025,Grocery,5,1091.3,5042.0,434,0.372,,Festive Sale,40,Mobile,Email,VIP,467.4,0,0
100759,Vivaan,vivaan100759@rediffmail.com,Ahmedabad,West Bengal,32.0,Female,2023-03-04,06/11/2023,Sports,3,2777.6,9955.21,935,0.373,0.046,Welcome,25,Mobile,Push,Returning,538.97,2,0
100760,Aditya,aditya100760@yahoo.com,Bengaluru,Gujarat,,Female,2024-01-03,18/06/2025,Toys,6,2722.94,24735.78,316,0.504,0.085,Discount,30,Desktop,WhatsApp,Premium,806.29,1,1
100761,Ananya,ananya100761@outlook.com,Ahmedabad,Karnataka,39.0,Female,2023-11-30,09/01/2024,Fashion,3,1258.08,6041.89,747,0.345,0.034,Cart Recovery,20,Mobile,Email,Dormant,1240.89,2,0
100762,Meera,meera100762@outlook.com,Delhi,West Bengal,24.0,Female,2022-08-04,05/11/2023,Home,3,1668.87,6068.18,965,0.343,0.117,Welcome,30,Mobile,Email,Returning,9505.41,0,0
100763,Vivaan,vivaan100763@gmail.com,Jaipur,West Bengal,22.0,Male,2023-02-17,16/04/2025,Toys,3,826.05,4201.66,368,0.195,0.01,New Arrival,15,Mobile,Email,Dormant,345.33,0,1
100764,Neha,neha100764@rediffmail.com,Chennai,Gujarat,37.0,Male,2023-01-15,18/10/2023,Grocery,2,1160.9,3904.84,900,0.189,0.053,Cart Recovery,5,,SMS,Returning,6098.32,0,0
100765,Kabir,kabir100765@company.com,Mumbai,Maharashtra,31.0,Male,2022-08-20,02/03/2023,Beauty,4,1805.75,8142.49,1088,0.492,0.115,Cart Recovery,15,mobile,Email,New,3705.01,0,0
100766,Vivaan,vivaan100766@yahoo.com,Pune,Uttar Pradesh,45.0,Female,2024-04-14,23/06/2024,Beauty,1,3334.86,2862.43,604,0.662,0.243,Discount,10,Mobile,Email,VIP,1136.68,1,0
100767,Rahul,rahul100767@gmail.com,Jaipur,West Bengal,37.0,Female,2022-09-15,11/06/2023,Fashion,7,1320.06,11491.36,1004,0.273,0.029,Welcome,0,Mobile,Email,Premium,1788.29,0,0
100768,Ananya,ananya100768@outlook.com,Delhi,Tamil Nadu,37.0,Female,2025-07-03,02/06/2026,Beauty,4,1177.3,7918.69,23,0.147,0.019,Festive Sale,15,Mobile,SMS,VIP,1360.42,0,0
100769,Arjun,arjun100769@hotmail.com,Mumbai,Delhi,22.0,Male,2023-02-07,13/09/2024,Electronics,5,1453.55,8207.09,606,0.434,0.183,Loyalty,10,Mobile,Email,VIP,1629.42,1,1
100770,Kabir,kabir100770@hotmail.com,Lucknow,Gujarat,29.0,Male,2023-02-28,01/01/2024,Toys,9,635.21,6381.77,882,0.234,0.025,Loyalty,10,Mobile,Email,Premium,2117.65,0,0
100771,Aarav,aarav100771@rediffmail.com,Jaipur,Karnataka,34.0,Male,2024-02-09,10/04/2025,Toys,2,753.6,1618.14,424,0.183,0.084,Loyalty,5,Mobile,Email,Returning,478.31,1,0
100772,Riya,riya100772@rediffmail.com,Chennai,West Bengal,15.0,Female,2022-03-06,20/09/2022,Books,5,1094.15,9054.32,1281,0.083,0.007,Festive Sale,25,Mobile,SMS,Premium,1953.36,0,0
100773,Aarav,aarav100773@gmail.com,Bengaluru,West Bengal,,Female,2022-07-09,22/09/2022,Grocery,5,831.38,4029.95,1353,0.033,0.003,Welcome,0,Mobile,Email,VIP,718.53,0,0
100774,Vivaan,vivaan100774@company.com,Lucknow,Gujarat,43.0,Male,2024-08-07,02/10/2026,Home,4,513.07,2445.82,-142,0.371,0.126,Welcome,15,Mobile,Email,New,600.25,1,0
100775,Aarav,aarav100775@outlook.com,Mumbai,Gujarat,29.0,Male,2022-06-22,24/08/2024,Grocery,3,1507.26,4449.5,576,0.247,0.059,Winback,20,Desktop,SMS,Dormant,591.89,0,0
100776,Rahul,rahul100776@gmail.com,hyd,Tamil Nadu,47.0,Male,2024-01-29,16/11/2025,Home,4,4685.96,16880.03,149,0.168,0.071,Loyalty,15,Mobile,Email,Premium,1362.3,1,1
100777,Ananya,ananya100777@company.com,Ahmedabad,Karnataka,46.0,Male,2023-09-20,25/02/2025,Fashion,6,1499.31,10730.64,384,0.456,0.073,Welcome,15,Mobile,Push,VIP,581.02,1,1
100778,Neha,neha100778@rediffmail.com,Delhi,Maharashtra,39.0,Female,2023-07-15,05/12/2025,Grocery,4,393.73,2402.28,115,0.179,0.026,Discount,15,Mobile,SMS,New,2202.15,0,0
100779,Meera,meera100779@hotmail.com,Jaipur,Delhi,33.0,Male,2025-06-04,06/03/2027,Beauty,5,2280.53,9201.65,-366,0.411,0.105,Winback,30,Mobile,Email,Dormant,717.68,2,1
100780,Riya,riya100780@yahoo.com,Delhi,West Bengal,44.0,Female,2024-09-27,14/05/2025,Sports,3,2000.3,7420.35,266,0.25,0.021,Discount,10,Desktop,Email,New,299.75,0,0
100781,Rahul,rahul100781@hotmail.com,Lucknow,West Bengal,19.0,Other,2023-02-05,30/04/2023,Books,3,2122.4,7992.94,988,0.24,0.087,Loyalty,0,Mobile,Push,Premium,1106.31,1,0
100782,Rahul,rahul100782@outlook.com,Ahmedabad,Karnataka,35.0,Male,2023-09-30,09/03/2024,Grocery,3,782.59,2038.79,837,0.45,0.017,New Arrival,10,Mobile,Email,VIP,903.78,1,0
100783,Aarav,aarav100783@outlook.com,,Delhi,26.0,Male,2024-08-06,06/09/2025,Sports,5,2025.31,17017.68,206,0.086,0.018,Winback,30,Mobile,SMS,Budget,896.71,1,1
100784,Aarav,aarav100784@hotmail.com,Chennai,Maharashtra,27.0,Female,2022-08-01,24/12/2024,Books,7,2245.22,15371.45,427,0.589,0.131,Welcome,30,Desktop,SMS,Dormant,771.68,3,0
100785,Vivaan,vivaan100785@hotmail.com,Delhi,Telangana,38.0,Male,2022-02-22,27/02/2023,,2,,5657.44,1150,0.118,0.07,Discount,15,Desktop,Push,Dormant,1175.62,1,0
100786,Meera,meera100786@company.com,Ahmedabad,Gujarat,26.0,Male,2023-09-16,31/03/2025,Beauty,7,1595.1,11236.87,344,0.545,0.113,Festive Sale,10,Mobile,WhatsApp,Dormant,3411.73,0,0
100787,Aditya,aditya100787@gmail.com,Hyderabad,Delhi,19.0,Male,2024-01-22,23/08/2024,Books,3,1420.99,5423.2,586,0.088,0.026,Festive Sale,0,,Email,VIP,1049.6,1,0
100788,Aarav,aarav100788@rediffmail.com,Lucknow,Telangana,56.0,Male,2023-10-24,24/10/2023,Beauty,4,3736.12,22718.62,837,0.146,0.018,Loyalty,15,Mobile,WhatsApp,Premium,2998.8,1,1
100789,Ananya,ananya100789@company.com,Ahmedabad,Maharashtra,28.0,Female,2022-05-19,30/05/2023,Fashion,5,1340.28,11089.55,975,0.689,0.046,Cart Recovery,20,Mobile,Email,Returning,715.52,0,0
100790,Arjun,arjun100790@yahoo.com,Delhi,West Bengal,26.0,M,2023-02-22,08/04/2024,Home,6,2650.13,18466.18,644,0.333,0.13,Loyalty,30,,Email,Returning,2516.68,0,0
100791,Riya,riya100791@hotmail.com,Jaipur,Delhi,46.0,Female,2022-05-23,16/02/2024,Beauty,4,1963.15,6777.48,831,0.509,,Festive Sale,50,Mobile,WhatsApp,Premium,1364.84,0,0
100792,Priya,priya100792@yahoo.com,Lucknow,Telangana,28.0,Female,2023-05-24,31/07/2025,Grocery,1,2899.63,2379.69,290,0.227,0.042,New Arrival,5,Mobile,WhatsApp,VIP,592.92,0,1
100793,Aarav,aarav100793@yahoo.com,,Uttar Pradesh,21.0,Male,2023-10-12,28/04/2024,Electronics,2,3330.97,10568.66,694,0.567,0.09,Loyalty,25,Mobile,Email,VIP,2536.28,3,0
100794,Ananya,ananya100794@company.com,Bengaluru,Telangana,25.0,Male,2023-05-01,30/10/2023,Home,3,2118.91,7824.13,950,0.136,0.037,Festive Sale,0,Mobile,Email,VIP,587.43,0,0
100795,Ananya,ananya100795@rediffmail.com,Kolkata,West Bengal,30.0,Female,2024-09-18,01/11/2025,Grocery,3,1762.64,4943.96,63,0.308,0.12,Discount,5,Mobile,WhatsApp,Dormant,3892.66,0,1
100796,Riya,riya100796@outlook.com,Kolkata,West Bengal,23.0,Male,2023-06-27,28/07/2024,Grocery,1,4153.66,5058.02,608,0.104,0.009,Discount,20,Mobile,Email,Dormant,421.99,0,0
100797,Aditya,aditya100797@gmail.com,Lucknow,West Bengal,26.0,Male,2022-10-20,23/05/2023,Toys,5,1786.14,8932.45,1111,0.174,0.053,Loyalty,30,Mobile,Email,VIP,936.46,0,0
100798,Ananya,ananya100798@outlook.com,Pune,Karnataka,30.0,Male,2025-07-31,21/08/2027,Toys,6,2051.89,17599.24,-510,0.125,0.011,Cart Recovery,15,Desktop,Email,New,956.18,0,1
100799,Arjun,arjun100799@rediffmail.com,Hyderabad,Maharashtra,44.0,Male,2023-11-02,15/10/2024,Sports,4,3747.37,17487.63,495,0.185,0.038,Cart Recovery,20,,SMS,VIP,600.26,1,0
100800,Ananya,ananya100800@outlook.com,Jaipur,Gujarat,55.0,Female,2024-04-17,17/11/2025,Electronics,1,2137.2,3110.32,145,0.448,0.135,Winback,10,Mobile,WhatsApp,Premium,914.67,0,0
100801,Ananya,ananya100801@hotmail.com,Ahmedabad,Telangana,45.0,Female,2024-11-03,11/02/2027,,2,488.79,1455.13,-403,0.558,0.204,Festive Sale,25,Mobile,SMS,Budget,1624.28,0,0
100802,Ananya,ananya100802@hotmail.com,Chennai,Tamil Nadu,32.0,Male,2023-09-26,11/05/2025,,1,381.37,433.54,291,0.205,0.007,Loyalty,15,Mobile,Email,New,199.64,1,0
100803,Neha,neha100803@company.com,,West Bengal,20.0,Female,2022-09-29,13/07/2024,Grocery,4,616.46,3444.49,564,0.362,0.061,Winback,5,Tablet,Email,Returning,531.86,1,0
100804,Neha,neha100804@yahoo.com,Kolkata,Rajasthan,41.0,Female,2024-11-14,24/12/2024,,2,866.47,2593.13,388,0.048,0.001,New Arrival,20,Mobile,Email,Budget,1866.78,1,0
100805,Aditya,aditya100805@rediffmail.com,Pune,Karnataka,24.0,Female,2022-11-18,07/12/2024,Sports,8,1369.08,9265.26,402,0.424,0.054,Winback,15,Desktop,Email,VIP,892.5,0,1
100806,Aarav,aarav100806@rediffmail.com,Pune,Maharashtra,30.0,Male,2024-03-16,18/03/2024,Beauty,3,1803.37,5268.42,706,0.074,0.013,Loyalty,30,Mobile,Push,Budget,1560.65,0,0
100807,Ananya,ananya100807@outlook.com,Bengaluru,Maharashtra,50.0,Male,2025-01-31,04/05/2025,Beauty,3,776.17,3921.36,289,0.342,0.04,Cart Recovery,20,Mobile,Email,Premium,809.18,1,0
100808,Meera,meera100808@company.com,Chennai,Delhi,51.0,Other,2024-06-01,29/07/2024,Books,4,1889.08,6094.07,545,0.158,0.024,Festive Sale,5,Desktop,Email,Premium,2210.08,0,0
100809,Aarav,aarav100809@outlook.com,Delhi,Gujarat,36.0,Female,2024-11-29,08/12/2026,Home,3,870.53,2824.8,-276,0.321,0.051,Festive Sale,15,Desktop,WhatsApp,Dormant,634.4,0,0
100810,Aditya,aditya100810@outlook.com,Lucknow,Karnataka,46.0,Male,2022-08-23,03/10/2023,Toys,1,2481.76,3732.49,978,0.288,0.1,Cart Recovery,10,Mobile,WhatsApp,New,225.88,0,0
100811,Isha,isha100811@rediffmail.com,Chennai,Delhi,46.0,Female,2024-04-11,28/04/2024,,7,2763.21,20980.33,716,0.413,0.106,New Arrival,40,Mobile,Email,New,656.82,0,0
100812,Aarav,aarav100812@outlook.com,Bengaluru,Gujarat,41.0,Female,2025-01-17,25/05/2026,Beauty,2,2531.78,7785.13,-142,0.364,0.087,Loyalty,15,Mobile,Push,New,822.22,1,1
100813,Aarav,aarav100813@yahoo.com,Ahmedabad,Rajasthan,31.0,Male,2025-01-28,17/02/2027,electronics,5,1236.26,5681.11,-262,0.062,0.003,Winback,25,Mobile,Email,Dormant,878.29,0,0
100814,Kabir,kabir100814@outlook.com,Jaipur,Karnataka,28.0,Male,2022-05-24,11/10/2024,Electronics,2,6559.78,20848.44,603,0.292,0.068,Festive Sale,10,Mobile,Push,New,821.62,0,1
100815,Vivaan,vivaan100815@yahoo.com,Bengaluru,Delhi,34.0,Male,2025-01-10,01/06/2026,Books,9,760.34,8385.74,17,0.015,0.002,Discount,10,Desktop,Email,New,671.12,0,0
100816,Priya,priya100816@rediffmail.com,Hyderabad,West Bengal,21.0,Male,2023-08-12,19/03/2025,Beauty,6,1021.83,5108.35,381,0.282,0.058,Welcome,25,Desktop,Email,Dormant,464.26,1,0
100817,Kabir,kabir100817@company.com,Kolkata,Maharashtra,29.0,Female,2022-08-17,20/01/2025,Grocery,5,2309.59,15716.48,356,0.44,0.012,Winback,10,Mobile,Email,Returning,518.32,0,1
100818,Arjun,arjun100818@hotmail.com,Hyderabad,West Bengal,40.0,Female,2025-05-05,01/04/2026,Beauty,5,1457.06,7646.16,-70,0.249,0.031,Loyalty,10,Tablet,WhatsApp,Returning,787.96,0,1
100819,Neha,neha100819@yahoo.com,Kolkata,Tamil Nadu,28.0,Female,2022-10-01,18/03/2023,Grocery,3,3500.35,15020.48,1146,0.227,0.092,Discount,25,Mobile,Email,New,875.91,0,0
100820,Neha,neha100820@company.com,Ahmedabad,Tamil Nadu,49.0,Male,2023-08-13,26/09/2025,Sports,3,423.94,2050.76,187,0.267,0.084,Loyalty,25,Mobile,SMS,Dormant,1106.55,0,0
100821,Vivaan,vivaan100821@company.com,Bengaluru,Tamil Nadu,36.0,Male,2023-10-15,16/08/2025,Home,1,1547.76,1354.73,289,0.49,0.098,Loyalty,20,Mobile,Email,Dormant,1519.38,0,0
100822,Riya,riya100822@yahoo.com,Mumbai,Maharashtra,42.0,Male,2023-08-06,01/12/2025,Fashion,3,761.88,2330.99,125,2.0,0.057,Loyalty,25,Mobile,Email,Premium,1113.8,0,0
100823,Riya,riya100823@rediffmail.com,Bengaluru,Maharashtra,32.0,Male,2024-08-25,06/07/2026,Sports,3,1249.21,4317.28,-93,0.486,0.053,New Arrival,30,Mobile,Email,VIP,570.19,1,1
100824,Aditya,aditya100824@gmail.com,Bengaluru,Maharashtra,40.0,Female,2023-01-07,31/07/2023,,3,1465.71,7316.44,1013,0.665,0.139,Winback,15,Mobile,Email,VIP,515.12,2,0
100825,Rahul,rahul100825@company.com,Lucknow,Telangana,23.0,Female,2025-01-08,26/05/2027,Electronics,1,1329.62,1548.99,-399,0.158,0.035,Cart Recovery,15,Mobile,SMS,Returning,411.53,2,0
